SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,ExterQual,TotalBsmtSF,1stFlrSF,KitchenQual,BsmtQual
160500,6,1189,2.0,392.0,0.0,1189.0,1189,0.0,5.0
173000,4,1200,3.0,850.0,0.0,1200.0,1200,0.0,4.0
124000,5,1040,2.0,499.0,0.0,1040.0,1040,0.0,4.0
115000,5,1304,1.0,336.0,0.0,264.0,616,0.0,4.0
129500,5,1475,1.0,336.0,0.0,550.0,925,0.0,4.0
105000,4,988,1.0,297.0,0.0,526.0,526,0.0,4.0
94900,4,988,1.0,297.0,0.0,462.0,526,0.0,4.0
152500,5,1160,1.0,257.0,0.0,1113.0,1160,4.0,0.0
98000,6,1092,0.0,0.0,0.0,546.0,546,0.0,0.0
81000,4,630,0.0,0.0,0.0,630.0,630,0.0,4.0
113000,5,988,2.0,520.0,0.0,988.0,988,0.0,0.0
128500,5,816,1.0,264.0,0.0,816.0,816,0.0,0.0
119500,5,923,1.0,264.0,0.0,876.0,923,0.0,0.0
130500,5,816,1.0,264.0,4.0,816.0,816,4.0,0.0
138000,5,816,2.0,816.0,0.0,816.0,816,0.0,0.0
134500,5,845,1.0,264.0,0.0,845.0,845,4.0,0.0
160000,6,1750,1.0,423.0,0.0,983.0,983,0.0,4.0
137500,5,889,2.0,484.0,0.0,864.0,889,0.0,0.0
172000,5,1968,2.0,530.0,0.0,784.0,1168,0.0,0.0
103000,5,1836,1.0,288.0,0.0,686.0,1150,0.0,0.0
167300,6,1587,2.0,525.0,0.0,1587.0,1587,0.0,0.0
167000,7,1277,2.0,526.0,0.0,1277.0,1277,0.0,0.0
244000,7,2223,2.0,516.0,0.0,2223.0,2223,0.0,4.0
268000,8,2217,2.0,621.0,4.0,2217.0,2217,4.0,0.0
225000,7,1733,2.0,433.0,4.0,847.0,847,4.0,4.0
168000,6,1572,2.0,373.0,0.0,806.0,806,0.0,4.0
177000,6,1470,2.0,388.0,0.0,794.0,794,0.0,4.0
169000,6,1600,2.0,460.0,0.0,916.0,916,0.0,4.0
161500,6,1384,2.0,390.0,0.0,384.0,754,0.0,4.0
251000,8,1652,2.0,499.0,4.0,1494.0,1652,5.0,4.0
160000,6,1694,2.0,398.0,0.0,392.0,924,0.0,4.0
180000,6,1714,2.0,451.0,0.0,923.0,947,0.0,4.0
178750,7,1553,2.0,420.0,4.0,691.0,691,4.0,4.0
176000,7,1253,2.0,402.0,0.0,1237.0,1253,0.0,4.0
204000,6,2299,2.0,482.0,0.0,938.0,957,0.0,4.0
160000,7,1187,2.0,420.0,0.0,1168.0,1187,4.0,4.0
160000,7,1472,2.0,402.0,4.0,384.0,802,4.0,4.0
163900,7,1482,2.0,392.0,0.0,384.0,812,4.0,4.0
168000,6,1642,2.0,392.0,0.0,903.0,910,0.0,4.0
154204,6,1128,2.0,480.0,0.0,1302.0,1128,0.0,0.0
170000,8,1088,2.0,461.0,4.0,1074.0,1088,4.0,4.0
207500,7,2090,2.0,577.0,4.0,1190.0,1190,4.0,4.0
182000,8,1179,2.0,480.0,4.0,1166.0,1179,0.0,4.0
212000,8,1321,2.0,484.0,4.0,1312.0,1321,4.0,4.0
377426,9,1922,3.0,676.0,4.0,1922.0,1922,4.0,5.0
349265,8,2541,3.0,729.0,4.0,1149.0,1164,5.0,5.0
591587,9,2338,3.0,1110.0,5.0,2660.0,2338,4.0,5.0
155000,5,1424,3.0,828.0,0.0,1100.0,1424,0.0,4.0
319900,9,1612,2.0,556.0,4.0,1612.0,1612,5.0,5.0
392000,8,1419,2.0,567.0,4.0,1419.0,1419,4.0,4.0
441929,8,2234,2.0,724.0,4.0,2220.0,2234,4.0,5.0
455000,10,2042,3.0,724.0,5.0,1742.0,2042,5.0,5.0
182900,6,1440,2.0,467.0,4.0,1440.0,1440,4.0,4.0
174000,6,1284,2.0,480.0,0.0,1284.0,1284,0.0,4.0
178000,6,1868,2.0,477.0,0.0,585.0,1140,0.0,4.0
176000,7,1479,2.0,484.0,4.0,725.0,725,4.0,4.0
213000,7,1664,2.0,663.0,0.0,1529.0,1664,4.0,4.0
192000,7,1930,2.0,481.0,0.0,780.0,1085,4.0,4.0
190000,7,1969,2.0,534.0,0.0,808.0,1161,0.0,4.0
195000,6,2030,2.0,551.0,0.0,848.0,1118,4.0,0.0
148000,6,1032,2.0,564.0,0.0,1032.0,1032,0.0,4.0
151500,6,1177,2.0,495.0,0.0,1153.0,1177,4.0,4.0
197000,7,1725,2.0,550.0,0.0,539.0,1040,0.0,0.0
192350,6,1353,2.0,478.0,0.0,1259.0,1353,0.0,4.0
152000,5,1620,2.0,462.0,0.0,780.0,780,0.0,0.0
170000,6,1220,2.0,944.0,0.0,1625.0,1220,0.0,0.0
175000,5,1484,2.0,487.0,0.0,1484.0,1484,0.0,4.0
175000,6,1743,2.0,539.0,4.0,702.0,1041,0.0,0.0
197900,7,1935,2.0,550.0,0.0,793.0,1142,0.0,4.0
174000,7,1324,2.0,585.0,0.0,1228.0,1324,4.0,4.0
178900,6,1877,2.0,488.0,0.0,1084.0,1084,0.0,0.0
139000,5,1109,1.0,288.0,0.0,372.0,576,0.0,0.0
143250,6,981,2.0,576.0,0.0,981.0,981,0.0,0.0
184000,7,1479,2.0,484.0,0.0,725.0,725,4.0,0.0
155000,5,1422,2.0,576.0,0.0,925.0,1422,0.0,0.0
133000,5,914,1.0,368.0,0.0,914.0,914,5.0,0.0
119500,5,950,1.0,280.0,0.0,950.0,950,0.0,0.0
123000,4,872,4.0,480.0,0.0,858.0,872,0.0,0.0
110000,4,858,1.0,684.0,0.0,858.0,858,0.0,0.0
128000,4,914,1.0,270.0,0.0,914.0,914,0.0,0.0
120500,4,864,2.0,528.0,0.0,864.0,864,0.0,0.0
133000,7,767,1.0,367.0,0.0,723.0,767,0.0,4.0
155000,6,1337,2.0,511.0,4.0,1337.0,1337,4.0,4.0
177000,6,1337,2.0,522.0,4.0,1405.0,1337,4.0,4.0
113500,6,1092,1.0,264.0,0.0,525.0,525,0.0,0.0
113000,6,1218,1.0,264.0,0.0,672.0,672,0.0,0.0
113700,6,1218,1.0,264.0,0.0,672.0,672,5.0,0.0
106000,5,1302,2.0,440.0,0.0,630.0,630,0.0,0.0
122500,5,1365,2.0,440.0,0.0,765.0,765,0.0,0.0
128000,6,958,2.0,440.0,0.0,1078.0,958,0.0,4.0
155000,6,1548,2.0,440.0,0.0,804.0,804,4.0,4.0
142500,7,1055,1.0,319.0,0.0,1061.0,1055,0.0,4.0
129250,5,988,1.0,360.0,0.0,988.0,988,0.0,0.0
356000,9,1816,3.0,730.0,5.0,1790.0,1816,5.0,5.0
314813,9,1828,3.0,774.0,5.0,1822.0,1828,4.0,5.0
318000,8,1694,3.0,818.0,5.0,1694.0,1694,4.0,5.0
322400,8,1694,3.0,856.0,4.0,1694.0,1694,4.0,5.0
318000,8,1734,3.0,928.0,4.0,1734.0,1734,5.0,5.0
345474,8,2122,3.0,938.0,4.0,2108.0,2122,4.0,4.0
415298,9,2121,3.0,732.0,5.0,2121.0,2121,5.0,5.0
492000,9,2656,3.0,1040.0,5.0,1934.0,1943,5.0,5.0
338931,8,2550,3.0,670.0,4.0,1108.0,1148,5.0,5.0
450000,10,2046,3.0,878.0,5.0,1994.0,2046,5.0,5.0
280000,7,2172,3.0,947.0,4.0,1063.0,1071,4.0,5.0
479069,9,2552,3.0,932.0,5.0,2552.0,2552,5.0,5.0
395000,8,1973,3.0,895.0,4.0,1935.0,1973,4.0,4.0
380000,9,2643,3.0,694.0,5.0,2153.0,2069,5.0,4.0
250000,8,1634,3.0,866.0,4.0,1626.0,1634,4.0,4.0
440000,8,1976,3.0,908.0,4.0,1976.0,1976,4.0,5.0
418000,9,2758,3.0,814.0,4.0,1704.0,1722,5.0,5.0
500067,10,2290,3.0,1174.0,5.0,2320.0,2290,5.0,5.0
260116,8,2152,2.0,728.0,4.0,1582.0,1582,4.0,4.0
317000,8,2473,3.0,852.0,4.0,1143.0,1143,4.0,5.0
319500,8,2100,3.0,786.0,5.0,918.0,958,5.0,5.0
325624,8,2161,3.0,789.0,4.0,1582.0,1610,5.0,5.0
372000,9,1802,3.0,843.0,5.0,1802.0,1802,5.0,5.0
342000,8,2956,3.0,916.0,4.0,1706.0,1718,5.0,4.0
354000,8,2468,3.0,872.0,4.0,1136.0,1136,4.0,5.0
350000,8,2385,3.0,818.0,4.0,1317.0,1217,4.0,5.0
285000,8,2374,3.0,656.0,4.0,1181.0,1234,5.0,4.0
281500,8,1818,3.0,774.0,4.0,895.0,895,5.0,5.0
245700,7,1614,3.0,878.0,4.0,1614.0,1614,4.0,4.0
232698,8,1721,2.0,554.0,4.0,1721.0,1721,4.0,4.0
250000,8,1828,3.0,876.0,4.0,1298.0,1298,4.0,4.0
194700,6,1362,2.0,460.0,4.0,1362.0,1362,4.0,4.0
204000,6,1302,2.0,631.0,4.0,1302.0,1302,4.0,4.0
200000,6,1302,2.0,631.0,4.0,1302.0,1302,4.0,4.0
207000,6,1362,2.0,460.0,4.0,1362.0,1362,4.0,4.0
209500,8,1554,2.0,627.0,4.0,1554.0,1554,4.0,4.0
209500,8,1554,2.0,627.0,4.0,1554.0,1554,4.0,4.0
202500,8,1370,2.0,484.0,4.0,1370.0,1370,4.0,4.0
280000,9,1577,2.0,564.0,5.0,1577.0,1577,5.0,5.0
277500,9,1561,2.0,556.0,5.0,1561.0,1561,5.0,5.0
318061,9,1869,2.0,617.0,5.0,1869.0,1869,5.0,5.0
221370,8,1324,2.0,550.0,4.0,1324.0,1324,4.0,4.0
200000,7,1405,2.0,478.0,4.0,1405.0,1405,4.0,4.0
181755,6,1496,2.0,572.0,4.0,768.0,768,4.0,4.0
176000,6,1536,2.0,400.0,4.0,768.0,768,4.0,4.0
178900,6,1484,2.0,393.0,4.0,783.0,783,4.0,4.0
168165,7,1458,2.0,454.0,0.0,608.0,608,4.0,4.0
171925,6,1495,2.0,440.0,4.0,738.0,738,4.0,4.0
198444,6,1746,3.0,350.0,4.0,698.0,698,4.0,4.0
203000,6,1326,2.0,388.0,0.0,1326.0,1326,4.0,4.0
179540,7,1456,2.0,400.0,4.0,728.0,728,4.0,4.0
176485,7,1302,2.0,436.0,4.0,1302.0,1302,4.0,4.0
181134,7,1340,2.0,396.0,4.0,1340.0,1340,4.0,4.0
156932,6,1412,2.0,432.0,0.0,616.0,616,4.0,4.0
166000,6,1504,2.0,440.0,4.0,752.0,752,4.0,4.0
177594,7,1456,2.0,400.0,4.0,728.0,728,4.0,4.0
173500,7,1258,2.0,462.0,4.0,1246.0,1258,4.0,4.0
172500,7,1258,3.0,648.0,4.0,1258.0,1258,4.0,5.0
194201,7,1402,3.0,648.0,4.0,1258.0,1402,4.0,5.0
226500,8,1589,3.0,630.0,4.0,1406.0,1589,4.0,4.0
185485,7,1266,2.0,388.0,4.0,1266.0,1266,4.0,4.0
259000,7,1530,3.0,630.0,4.0,1530.0,1530,4.0,4.0
188500,7,1119,2.0,437.0,4.0,835.0,1119,4.0,4.0
175000,7,1374,2.0,400.0,4.0,384.0,744,4.0,4.0
215000,7,1959,2.0,434.0,4.0,847.0,847,4.0,4.0
206580,7,1525,2.0,534.0,4.0,1510.0,1525,4.0,4.0
183500,7,1720,2.0,440.0,4.0,840.0,840,4.0,4.0
165500,7,1394,2.0,400.0,4.0,384.0,754,4.0,4.0
211000,7,1948,2.0,434.0,4.0,847.0,847,4.0,4.0
181000,6,1690,2.0,463.0,0.0,924.0,948,0.0,4.0
219500,7,1995,2.0,435.0,4.0,854.0,864,4.0,4.0
175000,6,1647,2.0,460.0,0.0,953.0,953,0.0,4.0
170000,7,1430,2.0,400.0,0.0,384.0,774,0.0,4.0
162000,7,1320,2.0,400.0,4.0,660.0,660,4.0,4.0
187000,6,1690,2.0,442.0,0.0,915.0,940,0.0,4.0
185000,6,1644,2.0,460.0,0.0,941.0,961,0.0,4.0
745000,10,4476,3.0,813.0,4.0,2396.0,2411,5.0,5.0
384500,8,2551,3.0,925.0,4.0,1779.0,1779,4.0,4.0
248000,8,2285,3.0,648.0,4.0,969.0,997,4.0,4.0
466500,10,2633,3.0,804.0,5.0,2633.0,2633,5.0,5.0
410000,9,3078,3.0,806.0,4.0,1408.0,1671,4.0,5.0
322500,8,2582,3.0,758.0,4.0,1389.0,1411,4.0,4.0
252000,7,2385,3.0,600.0,4.0,1066.0,1108,4.0,4.0
755000,10,4316,3.0,832.0,5.0,2444.0,2444,5.0,5.0
269790,7,2013,2.0,455.0,4.0,1117.0,1127,0.0,4.0
315750,7,2398,3.0,834.0,4.0,1379.0,1383,4.0,4.0
290000,7,2520,3.0,721.0,4.0,1203.0,1214,4.0,4.0
290000,8,2531,3.0,752.0,4.0,1318.0,1328,4.0,4.0
430000,8,3228,2.0,546.0,4.0,3200.0,3228,4.0,4.0
263000,8,2202,2.0,517.0,4.0,1105.0,1105,4.0,5.0
330000,8,2538,3.0,933.0,4.0,1325.0,1335,4.0,4.0
213133,7,1369,2.0,605.0,4.0,1369.0,1369,4.0,4.0
260261,8,1542,3.0,852.0,4.0,1542.0,1542,4.0,4.0
320000,9,1905,3.0,788.0,5.0,1905.0,1905,5.0,5.0
282922,8,1464,3.0,754.0,4.0,1485.0,1464,4.0,4.0
215000,8,1534,2.0,484.0,4.0,1524.0,1534,4.0,4.0
419005,10,1966,3.0,1092.0,5.0,1966.0,1966,5.0,5.0
255000,8,1636,3.0,865.0,4.0,1623.0,1636,4.0,4.0
147000,8,1795,3.0,895.0,4.0,1795.0,1795,4.0,5.0
235876,7,1528,2.0,480.0,4.0,1528.0,1528,4.0,4.0
311872,7,1726,3.0,786.0,5.0,1726.0,1726,5.0,5.0
248328,7,1689,3.0,954.0,4.0,1689.0,1689,4.0,4.0
227000,8,1588,3.0,825.0,4.0,1588.0,1588,4.0,4.0
260000,8,1538,2.0,484.0,4.0,1538.0,1538,4.0,4.0
225000,8,1496,2.0,474.0,4.0,1496.0,1496,4.0,4.0
249000,7,1506,2.0,672.0,4.0,1494.0,1506,4.0,4.0
307000,8,1694,2.0,636.0,4.0,1686.0,1694,4.0,5.0
250000,7,1977,3.0,574.0,4.0,982.0,982,4.0,4.0
221300,8,1830,3.0,859.0,4.0,1302.0,1302,4.0,4.0
208900,8,1338,2.0,598.0,4.0,1338.0,1338,4.0,4.0
210400,7,1335,2.0,575.0,4.0,1335.0,1335,4.0,4.0
255000,8,1792,2.0,590.0,4.0,896.0,896,4.0,4.0
212109,5,1588,2.0,561.0,4.0,725.0,725,4.0,4.0
270000,8,1959,3.0,1025.0,4.0,1088.0,1088,4.0,4.0
303477,8,2610,2.0,550.0,4.0,1184.0,1184,5.0,4.0
310013,8,1880,3.0,880.0,4.0,955.0,955,5.0,5.0
249700,8,1656,3.0,826.0,4.0,1656.0,1656,4.0,4.0
227875,7,1761,2.0,578.0,4.0,874.0,874,4.0,4.0
261329,8,1584,2.0,594.0,5.0,1574.0,1584,5.0,4.0
253000,8,1685,3.0,658.0,4.0,1685.0,1685,4.0,4.0
265000,6,2443,3.0,744.0,4.0,1158.0,1158,4.0,4.0
340000,8,2466,2.0,610.0,4.0,1580.0,1580,4.0,4.0
146000,6,1100,0.0,0.0,0.0,1100.0,1100,0.0,4.0
147000,7,1143,0.0,0.0,4.0,1143.0,1143,4.0,4.0
149000,5,1094,2.0,576.0,4.0,1094.0,1094,4.0,4.0
181000,7,1486,2.0,566.0,4.0,1461.0,1486,4.0,4.0
201000,6,1721,2.0,471.0,4.0,928.0,936,4.0,4.0
191750,6,1820,2.0,492.0,4.0,864.0,920,4.0,4.0
179000,7,1349,2.0,539.0,0.0,1349.0,1349,0.0,4.0
215000,7,1494,2.0,514.0,4.0,1482.0,1494,4.0,4.0
179200,6,1575,2.0,529.0,4.0,1575.0,1575,4.0,4.0
128000,6,1266,1.0,283.0,0.0,630.0,630,0.0,0.0
144000,5,884,2.0,504.0,0.0,840.0,884,4.0,4.0
144000,5,2020,2.0,630.0,0.0,0.0,2020,0.0,0.0
120750,5,894,1.0,308.0,0.0,894.0,894,0.0,4.0
132500,5,970,2.0,624.0,0.0,970.0,970,0.0,0.0
132000,5,1057,2.0,576.0,0.0,1057.0,1057,0.0,0.0
132500,5,999,1.0,264.0,0.0,999.0,999,4.0,0.0
129000,4,1120,2.0,544.0,0.0,1040.0,1120,2.0,0.0
143900,5,1696,1.0,349.0,0.0,1140.0,1696,0.0,0.0
145000,5,1040,2.0,686.0,0.0,1040.0,1040,0.0,0.0
128500,5,988,2.0,572.0,0.0,988.0,988,0.0,0.0
125500,5,902,1.0,288.0,0.0,876.0,902,0.0,0.0
300000,7,2503,2.0,564.0,4.0,1223.0,1271,4.0,4.0
294000,7,2167,2.0,518.0,4.0,1192.0,1516,4.0,0.0
129000,5,1037,2.0,431.0,0.0,1037.0,1037,0.0,2.0
171000,5,1701,2.0,611.0,0.0,1390.0,1701,0.0,4.0
147000,6,1055,2.0,542.0,0.0,1044.0,1055,4.0,4.0
302000,8,2810,2.0,750.0,4.0,1453.0,1453,4.0,5.0
285000,8,2872,2.0,541.0,4.0,1683.0,2129,4.0,4.0
214000,8,1378,2.0,540.0,4.0,1378.0,1378,4.0,4.0
166000,8,1151,2.0,484.0,4.0,1141.0,1151,4.0,4.0
193800,8,1565,2.0,476.0,4.0,1511.0,1565,4.0,4.0
208900,7,1352,2.0,466.0,4.0,1352.0,1352,4.0,5.0
194000,7,1352,2.0,466.0,4.0,1352.0,1352,4.0,5.0
207500,8,1550,2.0,528.0,4.0,1550.0,1550,4.0,4.0
199900,7,1241,2.0,569.0,4.0,1241.0,1241,4.0,4.0
164700,7,1250,2.0,528.0,4.0,625.0,625,4.0,4.0
176500,6,1501,2.0,440.0,0.0,744.0,757,0.0,4.0
176000,6,1458,2.0,440.0,0.0,729.0,729,0.0,4.0
168500,6,1512,2.0,440.0,4.0,756.0,756,4.0,4.0
177000,6,1573,2.0,440.0,4.0,756.0,769,4.0,4.0
177000,6,1525,2.0,440.0,4.0,756.0,769,4.0,4.0
148800,7,1102,2.0,480.0,4.0,551.0,551,4.0,4.0
174000,8,1441,2.0,492.0,4.0,776.0,764,4.0,4.0
239000,7,1950,2.0,576.0,4.0,975.0,975,4.0,4.0
204000,7,1358,2.0,625.0,4.0,1339.0,1358,4.0,4.0
301000,8,2048,2.0,552.0,4.0,1054.0,1072,4.0,5.0
312500,8,2362,2.0,1105.0,4.0,1220.0,1220,4.0,5.0
279700,8,1494,2.0,478.0,4.0,1494.0,1494,4.0,4.0
255000,7,2362,2.0,546.0,4.0,2002.0,2362,4.0,4.0
194000,5,1432,2.0,588.0,0.0,1360.0,1432,4.0,4.0
218000,5,1437,2.0,528.0,4.0,1437.0,1437,4.0,4.0
213750,8,1295,2.0,571.0,4.0,1057.0,1295,4.0,4.0
187000,6,1855,2.0,512.0,4.0,528.0,1094,0.0,0.0
181500,6,1262,2.0,460.0,0.0,1262.0,1262,0.0,4.0
373000,8,2497,2.0,676.0,4.0,2461.0,2497,4.0,4.0
190000,5,2620,2.0,600.0,0.0,1361.0,1361,0.0,4.0
226000,7,1929,2.0,650.0,4.0,1057.0,1057,4.0,4.0
143450,6,1152,2.0,412.0,0.0,912.0,1152,0.0,0.0
240050,6,2411,2.0,570.0,0.0,1008.0,1403,0.0,0.0
162500,6,1082,2.0,480.0,0.0,973.0,1082,0.0,4.0
164000,6,1295,2.0,528.0,0.0,1295.0,1295,0.0,4.0
185000,7,1610,2.0,515.0,0.0,1124.0,1610,4.0,0.0
188500,7,1594,2.0,472.0,0.0,1594.0,1594,4.0,4.0
255000,7,2075,2.0,473.0,4.0,1148.0,1091,4.0,4.0
136905,5,1680,2.0,528.0,0.0,1680.0,1680,0.0,0.0
158500,6,1093,2.0,484.0,0.0,1093.0,1093,0.0,0.0
175500,7,1242,2.0,528.0,0.0,1242.0,1242,0.0,0.0
127000,6,1052,1.0,311.0,0.0,1052.0,1052,0.0,0.0
127000,5,1107,1.0,308.0,0.0,949.0,1107,4.0,0.0
143000,5,1214,1.0,318.0,0.0,1214.0,1214,0.0,0.0
156000,5,1073,2.0,515.0,0.0,1073.0,1073,0.0,0.0
144000,5,1344,1.0,484.0,0.0,1024.0,1344,0.0,0.0
119000,5,1728,1.0,352.0,0.0,1728.0,1728,0.0,0.0
103000,4,1224,3.0,530.0,0.0,0.0,1224,0.0,0.0
139900,5,1422,1.0,286.0,0.0,978.0,1422,0.0,0.0
151500,6,958,1.0,301.0,0.0,958.0,958,0.0,0.0
126500,5,1065,2.0,461.0,0.0,1065.0,1065,0.0,0.0
145000,6,1138,1.0,264.0,0.0,588.0,1138,0.0,0.0
120000,5,912,1.0,297.0,0.0,912.0,912,0.0,0.0
124000,5,1074,2.0,396.0,0.0,894.0,1074,4.0,0.0
106500,5,882,1.0,294.0,0.0,0.0,882,0.0,0.0
140500,5,1187,2.0,440.0,0.0,864.0,1187,0.0,0.0
137500,5,964,2.0,784.0,0.0,964.0,964,0.0,0.0
117600,5,894,1.0,312.0,0.0,894.0,894,0.0,0.0
163500,7,1200,2.0,440.0,0.0,1174.0,1200,0.0,0.0
161000,6,1042,2.0,440.0,0.0,1042.0,1042,0.0,0.0
158000,6,1302,1.0,309.0,0.0,1302.0,1302,4.0,4.0
224500,6,2154,2.0,539.0,0.0,845.0,845,0.0,0.0
147000,6,1374,1.0,286.0,0.0,1130.0,1374,0.0,0.0
200000,6,1652,2.0,510.0,0.0,1592.0,1652,4.0,0.0
181900,6,1429,2.0,572.0,0.0,1144.0,1429,4.0,0.0
150750,5,1327,2.0,624.0,0.0,1063.0,1327,4.0,0.0
101800,4,1224,2.0,462.0,0.0,0.0,1224,0.0,0.0
124000,6,932,1.0,306.0,0.0,932.0,932,4.0,0.0
138500,5,908,2.0,512.0,0.0,822.0,908,0.0,0.0
39300,1,334,0.0,0.0,2.0,0.0,334,2.0,0.0
64500,3,666,0.0,0.0,2.0,666.0,666,4.0,2.0
64000,3,670,0.0,0.0,0.0,370.0,442,2.0,0.0
112000,5,808,1.0,308.0,0.0,808.0,808,0.0,0.0
165000,6,1977,2.0,540.0,0.0,816.0,1127,0.0,0.0
144000,5,1150,1.0,288.0,0.0,1078.0,1150,0.0,0.0
137000,5,1920,2.0,400.0,0.0,928.0,928,0.0,0.0
105000,5,1376,1.0,240.0,0.0,768.0,968,0.0,0.0
146500,5,1644,1.0,312.0,0.0,728.0,888,4.0,0.0
126000,5,1560,3.0,792.0,0.0,1560.0,1560,0.0,0.0
175000,5,1280,2.0,432.0,0.0,793.0,1280,0.0,0.0
158500,6,1254,2.0,525.0,0.0,1218.0,1254,0.0,0.0
114500,5,912,1.0,275.0,0.0,912.0,912,0.0,0.0
144000,5,1524,1.0,315.0,0.0,874.0,874,0.0,0.0
129000,6,2380,2.0,596.0,0.0,1021.0,1465,0.0,4.0
141000,6,936,1.0,315.0,0.0,936.0,936,4.0,0.0
131000,5,1008,1.0,308.0,0.0,1008.0,1008,2.0,0.0
142100,5,1053,2.0,692.0,0.0,1053.0,1053,4.0,0.0
139000,5,1056,1.0,308.0,0.0,1056.0,1056,0.0,0.0
157900,6,1442,1.0,301.0,0.0,1442.0,1442,0.0,0.0
139400,5,1056,1.0,260.0,0.0,1056.0,1056,0.0,0.0
150000,6,1244,1.0,336.0,0.0,1244.0,1244,0.0,0.0
120000,5,1144,1.0,336.0,0.0,1144.0,1144,0.0,0.0
174850,6,1721,2.0,464.0,0.0,1331.0,1721,0.0,0.0
116000,5,922,1.0,308.0,0.0,922.0,922,0.0,0.0
135000,5,1048,1.0,286.0,0.0,1048.0,1048,0.0,0.0
163500,6,1657,2.0,484.0,0.0,1657.0,1657,0.0,4.0
130000,5,1411,1.0,310.0,0.0,1204.0,1411,0.0,0.0
129500,5,1216,1.0,336.0,0.0,1216.0,1216,0.0,0.0
142000,5,1154,1.0,336.0,0.0,864.0,1154,5.0,0.0
128600,5,1560,2.0,484.0,0.0,1560.0,1560,0.0,0.0
125000,6,948,2.0,410.0,0.0,948.0,948,0.0,0.0
136000,6,1040,1.0,293.0,0.0,1040.0,1040,0.0,0.0
134500,5,1008,1.0,240.0,0.0,1008.0,1008,4.0,0.0
127000,5,925,1.0,252.0,0.0,925.0,925,4.0,0.0
130000,5,1360,2.0,572.0,0.0,384.0,1360,0.0,0.0
115000,4,1540,1.0,352.0,0.0,1190.0,1040,2.0,0.0
116900,5,925,1.0,390.0,0.0,923.0,925,0.0,0.0
132000,5,928,1.0,252.0,0.0,928.0,928,0.0,4.0
153000,4,1647,1.0,280.0,0.0,1105.0,1647,0.0,0.0
112500,5,924,1.0,420.0,0.0,924.0,924,0.0,0.0
138000,4,1544,0.0,0.0,4.0,925.0,1000,0.0,2.0
135000,5,893,2.0,576.0,0.0,845.0,893,4.0,0.0
156000,5,1728,1.0,371.0,0.0,1216.0,1216,0.0,0.0
301600,5,3086,3.0,1200.0,0.0,666.0,1308,4.0,0.0
109000,5,1034,1.0,240.0,0.0,735.0,735,0.0,0.0
103200,4,882,0.0,0.0,0.0,882.0,882,0.0,0.0
128500,4,1281,2.0,580.0,0.0,1151.0,845,0.0,0.0
64500,4,968,1.0,216.0,0.0,656.0,968,0.0,0.0
148000,5,1534,0.0,0.0,0.0,736.0,751,4.0,4.0
86000,5,691,1.0,216.0,0.0,691.0,691,5.0,2.0
172000,7,1651,1.0,276.0,0.0,725.0,1035,0.0,0.0
120000,5,888,1.0,240.0,0.0,920.0,888,0.0,0.0
128500,6,952,1.0,288.0,0.0,952.0,952,0.0,0.0
135000,5,2080,2.0,504.0,0.0,1040.0,1040,2.0,4.0
122900,5,924,2.0,576.0,0.0,672.0,672,0.0,0.0
119200,6,1082,1.0,240.0,0.0,1082.0,1082,0.0,0.0
143000,6,1846,1.0,315.0,0.0,1040.0,1168,0.0,0.0
119000,5,988,1.0,276.0,0.0,876.0,988,0.0,0.0
102000,5,1238,1.0,357.0,0.0,864.0,1238,0.0,0.0
129000,5,864,2.0,720.0,0.0,864.0,864,4.0,0.0
135000,5,1134,1.0,254.0,0.0,1010.0,1134,0.0,0.0
152000,5,1040,1.0,286.0,0.0,1040.0,1040,4.0,0.0
140000,5,1170,1.0,338.0,0.0,1170.0,1170,0.0,0.0
152000,5,1242,1.0,324.0,0.0,1242.0,1242,0.0,0.0
156500,5,1377,1.0,351.0,0.0,1377.0,1377,0.0,0.0
141000,5,1800,0.0,0.0,0.0,1800.0,1800,0.0,0.0
99000,5,925,1.0,300.0,0.0,0.0,925,0.0,0.0
187000,6,1851,2.0,440.0,0.0,822.0,1020,4.0,0.0
169500,5,1812,1.0,264.0,0.0,864.0,876,0.0,0.0
125500,5,864,1.0,294.0,0.0,864.0,864,0.0,0.0
130000,5,936,1.0,288.0,0.0,896.0,936,0.0,0.0
103000,5,960,2.0,576.0,4.0,850.0,960,0.0,0.0
132000,5,1432,2.0,360.0,0.0,264.0,768,0.0,2.0
127500,6,1296,2.0,576.0,0.0,845.0,866,0.0,0.0
89500,5,1022,1.0,184.0,0.0,1022.0,1022,2.0,2.0
140000,5,936,2.0,672.0,0.0,936.0,936,0.0,4.0
99900,5,967,1.0,180.0,0.0,967.0,967,0.0,0.0
100000,4,1047,1.0,273.0,0.0,641.0,1047,0.0,2.0
130000,5,1072,2.0,379.0,0.0,808.0,1072,0.0,0.0
135000,5,1174,2.0,576.0,0.0,680.0,680,4.0,0.0
120000,3,1183,1.0,308.0,0.0,649.0,679,0.0,0.0
89471,4,1131,2.0,672.0,0.0,907.0,1131,0.0,2.0
85000,4,1141,1.0,252.0,0.0,570.0,761,0.0,2.0
108500,4,960,1.0,308.0,0.0,960.0,960,2.0,0.0
137000,4,1798,2.0,342.0,0.0,1075.0,1156,0.0,0.0
110500,5,866,0.0,0.0,0.0,686.0,866,4.0,0.0
